log_id,user_id,product_id,session_id,action,timestamp,is_valid_action,user_name,email,signup_date,duplicate_email_flag,invalid_email_flag,product_name,category,price
7102,458,664,sess_1070,purchase,2026-04-20 20:02:52.218542,True,Tamara Cisneros MD,cmoore@example.org,2024-09-18,0,0,Weight,Home,28.75
12084,877,546,sess_1071,view,2026-01-15 21:52:10.238931,True,Ashley Sweeney,johnmarshall@example.com,2022-05-25,0,0,Just,Books,0.0
3493,361,28,sess_1072,add_to_cart,2025-12-08 21:13:05.186925,True,Robert Hall,laurabrown@example.org,2026-05-10,0,0,Best,Clothing,31.22
9888,364,1059,sess_1072,purchase,2026-05-11 22:20:50.228610,True,Melinda Cummings,hcameron@example.org,2025-03-10,0,0,Film,Clothing,469.37
5280,562,515,sess_1073,purchase,2026-01-08 19:42:48.211509,True,Trevor Mcconnell,invalid_email,2024-02-19,1,1,Short,Books,179.06
6626,520,247,sess_1074,purchase,2026-01-21 17:37:26.216529,True,Erica Thornton,donna88@example.net,2024-06-09,0,0,Fish,Books,155.83
11157,632,167,sess_1075,purchase,2025-10-19 04:40:32.235934,True,Lacey Martin,rodriguezcatherine@example.com,2024-08-19,0,0,Explain,Books,180.18
13095,447,710,sess_1075,view,2025-10-31 17:35:02.243940,True,James White,andersonamanda@example.org,2026-03-12,0,0,Second,Books,309.43
328,611,757,sess_1075,purchase,2026-03-22 09:13:39.178635,True,Lauren Kelley,salinascourtney@example.com,2024-12-04,0,0,Voice,Home,243.29
9996,180,950,sess_1076,view,2025-07-15 00:17:45.228610,True,Anne Johnson,emilyware@example.net,2023-10-24,0,0,Hit,Electronics,279.15
4275,555,571,sess_1076,purchase,2026-01-21 20:38:17.201981,True,Anthony Berg,wbenjamin@example.net,2025-05-16,0,0,Rate,Books,363.39
9097,469,819,sess_1077,add_to_cart,2026-04-03 00:56:48.227826,True,Michelle Griffin,anthony19@example.com,2025-05-14,0,0,Explain,Home,469.98
10788,297,872,sess_1078,add_to_cart,2025-10-04 21:25:04.228610,True,Brittany James,johnsonsally@example.org,invalid_date,0,0,Big,Clothing,17.86
3745,512,564,sess_1078,add_to_cart,2025-12-27 18:46:43.195433,True,Henry White,sierra93@example.com,2023-06-18,0,0,Technology,Clothing,323.51
14172,308,570,sess_1079,view,2025-12-31 12:46:20.249957,True,Darryl Johnson,mcleanjohn@example.com,invalid_date,0,0,Sign,Clothing,390.2
4729,334,599,sess_1080,add_to_cart,2025-11-23 11:23:13.207677,True,Lucas Glover,epugh@example.org,2026-06-04,0,0,Necessary,Electronics,442.01
2919,837,708,sess_1080,view,2026-01-16 05:58:17.186925,True,Kelly Johnson,scottkayla@example.org,invalid_date,0,0,Resource,Sports,14.07
10102,533,404,sess_1080,purchase,2026-03-01 08:40:48.228610,True,Isaac Ward,cortezjimmy@example.net,invalid_date,0,0,Appear,Home,396.6
1769,384,383,sess_1080,add_to_cart,2026-05-25 01:44:02.186925,True,Barbara Gray,simpsondana@example.org,2025-09-03,0,0,Plant,Books,147.19
4283,401,70,sess_1081,add_to_cart,2026-01-10 05:09:20.202536,True,Melissa Roberts,alexglass@example.org,invalid_date,0,0,Yeah,Books,411.2
3142,779,992,sess_1082,view,2025-09-20 08:48:55.186925,True,Christina Howard,tgilbert@example.org,2024-04-23,0,0,Market,Electronics,150.35
10900,84,646,sess_1082,view,2025-09-21 15:28:26.228610,True,Nathan Ross,camerondevin@example.net,invalid_date,0,0,Ahead,Clothing,317.85
4758,435,760,sess_1083,purchase,2026-01-27 06:38:26.209185,True,Shannon Moore,diana44@example.net,2025-08-05,0,0,Sport,Home,340.44
6798,633,460,sess_1084,purchase,2026-03-10 02:08:47.216529,True,Joshua Lane,ryanduran@example.org,2023-05-16,0,0,Kind,Electronics,352.34
557,941,143,sess_1084,add_to_cart,2026-05-14 02:23:59.181409,True,Kimberly Hoffman,zramos@example.com,2022-08-18,0,0,Organization,Clothing,181.1
9055,806,68,sess_1085,view,2026-01-09 08:54:03.227826,True,Eric Lewis,linda90@example.com,2023-08-10,0,0,Common,Sports,69.49
8619,11,482,sess_1086,add_to_cart,2025-10-04 14:55:12.226324,True,Heather Trevino,tmayo@example.com,2024-05-07,0,0,According,Home,259.12
12799,925,221,sess_1086,view,2026-04-25 14:47:35.242937,True,Brittany Baldwin,amartinez@example.org,2024-06-06,0,0,Born,Clothing,202.08
2772,1027,212,sess_1087,view,2025-11-26 05:03:28.186925,True,Mrs. Laura Johnson,steven36@example.org,2025-10-25,0,0,And,Sports,0.0
13371,268,656,sess_1087,add_to_cart,2026-05-21 16:35:51.245946,True,Travis Cannon,invalid_email,2023-07-24,1,1,National,Sports,481.98
12082,123,401,sess_1088,purchase,2025-06-26 17:19:37.238931,True,Jennifer Gross,invalid_email,2025-11-02,1,1,Oil,Clothing,448.06
567,656,751,sess_1088,add_to_cart,2025-11-01 13:22:29.181409,True,Amanda Luna,cbooth@example.org,2023-09-26,0,0,Receive,Sports,402.09
8836,639,548,sess_1088,purchase,2026-03-30 12:27:43.226324,True,James Clayton,maria39@example.com,2022-04-10,0,0,Door,Sports,123.94
11687,738,211,sess_1089,add_to_cart,2025-09-10 19:16:16.238931,True,Janet David,browningashley@example.org,2025-01-20,0,0,Subject,Clothing,249.77
14070,470,491,sess_109,purchase,2025-12-10 06:24:23.249957,True,Jason Nelson,invalid_email,2025-01-29,1,1,Middle,Home,470.38
9462,1081,464,sess_109,purchase,2026-03-07 02:14:30.228610,True,Sonya Cabrera,michael78@example.net,2023-11-24,0,0,Building,Books,481.47
14468,324,266,sess_109,purchase,2026-03-29 16:27:39.249957,True,Heather Hurley,lwilliams@example.com,2025-01-01,0,0,Brother,Books,342.81
12370,426,1030,sess_1090,purchase,2025-08-27 14:24:25.240934,True,UNKNOWN,heather12@example.org,2023-12-21,0,0,Perhaps,Electronics,305.81
11952,981,817,sess_1090,purchase,2025-12-24 23:25:46.238931,True,Scott West,rcummings@example.net,2023-09-12,0,0,Democrat,Books,466.59
6757,1080,1063,sess_1092,add_to_cart,2025-07-17 20:36:19.216529,True,Daniel Smith,kimberlywatkins@example.net,2024-12-21,0,0,Treat,Books,244.7
2811,376,786,sess_1092,purchase,2026-03-13 13:40:54.186925,True,Samantha Mcbride,irobles@example.org,2025-03-27,0,0,Major,Home,304.71
9468,524,51,sess_1092,add_to_cart,2026-03-31 12:10:52.228610,True,Mary Hanson,mark37@example.com,2021-07-04,0,0,Kind,Sports,305.64
13878,452,668,sess_1092,add_to_cart,2026-05-06 19:55:25.247953,True,Anna Mccarty,james71@example.net,2025-12-31,0,0,Get,Home,164.04
4355,681,971,sess_1094,add_to_cart,2025-08-19 07:42:07.203543,True,Mary Holmes,simmonscrystal@example.net,2025-09-01,0,0,Onto,Sports,33.82
1836,923,541,sess_1094,purchase,2026-03-06 23:10:27.186925,True,UNKNOWN,mcarr@example.com,2024-02-23,0,0,Paper,Clothing,165.6
12266,632,844,sess_1094,view,2026-04-17 21:40:26.240934,True,Lacey Martin,rodriguezcatherine@example.com,2024-08-19,0,0,Season,Books,75.43
14108,86,827,sess_1094,view,2026-05-08 06:46:17.249957,True,Melissa Glover,karen48@example.net,2025-02-26,0,0,Particular,Sports,131.48
10518,25,838,sess_1095,purchase,2026-04-23 18:57:57.228610,True,Carolyn Moran,lisa80@example.org,2024-12-17,0,0,Skin,Clothing,148.97
9790,728,810,sess_1096,purchase,2025-09-10 20:04:22.228610,True,Lisa Prince,gene34@example.net,2024-01-27,0,0,Language,Clothing,222.79
9441,458,512,sess_1096,view,2026-04-18 08:00:24.228610,True,Tamara Cisneros MD,cmoore@example.org,2024-09-18,0,0,After,Home,287.55
3001,64,546,sess_1097,purchase,2026-01-22 23:56:21.186925,True,Sergio Wade,stevenbrown@example.org,2021-06-27,0,0,Just,Books,0.0
5099,850,322,sess_1097,purchase,2026-05-08 16:25:49.209185,True,Rodney Jones,danielle64@example.org,2022-10-30,0,0,Election,Home,10.6
4842,651,449,sess_1099,add_to_cart,2025-11-21 15:54:56.209185,True,Chad Skinner,mariawalker@example.org,2023-06-23,0,0,Put,Sports,463.59
1066,587,679,sess_1099,add_to_cart,2026-04-25 04:02:51.183414,True,Kelly Rasmussen,trantim@example.org,2021-11-05,0,0,Place,Clothing,0.0
8550,504,1008,sess_11,view,2026-01-26 17:02:30.224321,True,Scott Martinez,kendramartin@example.com,2024-09-22,0,0,Federal,Books,461.32
14557,920,1023,sess_11,view,2026-02-01 03:07:58.249957,True,Jesus Bailey,invalid_email,2025-10-17,1,1,Success,Electronics,372.44
13888,776,47,sess_110,view,2025-06-17 14:45:28.247953,True,Vincent Williams,jamesstafford@example.org,2022-01-30,0,0,Defense,Clothing,77.14
2136,1098,713,sess_110,add_to_cart,2026-05-14 20:16:52.186925,True,Alison Lopez,wmitchell@example.net,2025-03-04,0,0,Those,Sports,499.9
8546,1074,1040,sess_1100,view,2025-08-12 23:35:45.224321,True,Alison Stephenson,whuff@example.org,2023-12-11,0,0,Use,Electronics,86.48
346,48,602,sess_1100,add_to_cart,2025-09-16 11:22:03.178635,True,Megan Woodward,farleymegan@example.com,2025-03-29,0,0,Skin,Clothing,46.2
14362,322,975,sess_1100,purchase,2025-11-16 19:01:45.249957,True,Michael Jacobs,gloverchristopher@example.net,2024-11-06,0,0,Enough,Sports,429.61
13240,757,858,sess_1100,add_to_cart,2026-05-04 11:10:43.245946,True,Caitlyn James,invalid_email,2026-01-28,1,1,Such,Clothing,124.39
11141,227,649,sess_1102,purchase,2025-09-09 20:41:18.235934,True,Charles Henry,gmills@example.com,2024-03-03,0,0,Since,Electronics,283.98
11479,227,275,sess_1102,add_to_cart,2025-12-07 01:38:58.237113,True,Charles Henry,gmills@example.com,2024-03-03,0,0,Fast,Sports,435.78
5158,293,53,sess_1102,add_to_cart,2026-01-31 00:17:34.209185,True,Robert Sharp,nschwartz@example.com,2023-10-27,0,0,Toward,Clothing,355.84
6817,508,855,sess_1102,add_to_cart,2026-04-01 01:01:38.216529,True,Jenna Rivera,murrayjustin@example.org,2022-10-19,0,0,Three,Sports,285.92
6001,877,371,sess_1103,purchase,2025-07-24 04:15:24.214026,True,Ashley Sweeney,johnmarshall@example.com,2022-05-25,0,0,Bill,Clothing,191.73
14972,392,344,sess_1103,view,2025-12-07 23:43:16.253968,True,Brent Gutierrez,jasonbrown@example.org,2023-02-21,0,0,Question,Sports,83.26
11987,59,124,sess_1104,view,2025-11-25 10:26:55.238931,True,Mr. Robert Barber,invalid_email,2021-10-01,1,1,Summer,Books,328.71
183,583,496,sess_1104,add_to_cart,2026-04-28 19:33:53.178635,True,Evan Sanders,edwardspatricia@example.org,invalid_date,0,0,Development,Books,445.04
5476,553,507,sess_1104,add_to_cart,2026-05-15 10:11:10.212022,True,Sandra Kelly,morrisanthony@example.net,2023-10-07,0,0,Hear,Sports,246.5
10090,946,915,sess_1105,purchase,2025-10-22 02:30:11.228610,True,Carla Warren,grivera@example.net,2024-02-19,0,0,Action,Sports,226.04
5603,668,224,sess_1105,purchase,2026-02-16 09:02:27.212022,True,Carla Davis,cynthiasims@example.com,2024-05-25,0,0,Religious,Clothing,49.19
8112,759,947,sess_1105,add_to_cart,2026-03-28 04:32:03.224321,True,Christine Molina,ortizdavid@example.org,2022-11-08,0,0,What,Clothing,321.99
1466,532,701,sess_1106,add_to_cart,2025-07-09 15:42:01.185418,True,Tara Bradley,john04@example.org,2024-02-17,0,0,No,Books,241.97
10637,448,7,sess_1106,purchase,2025-12-08 08:31:17.228610,True,Clifford Foster,invalid_email,2025-04-29,1,1,Specific,Clothing,411.78
4289,583,667,sess_1106,purchase,2026-02-28 03:13:09.202536,True,Evan Sanders,edwardspatricia@example.org,invalid_date,0,0,Child,Home,240.25
6047,988,282,sess_1107,add_to_cart,2025-08-18 20:45:24.214026,True,Joseph Patrick,brittanyjohnson@example.net,2021-07-20,0,0,Join,Clothing,423.44
4109,64,360,sess_1107,view,2026-01-14 11:47:04.199974,True,Sergio Wade,stevenbrown@example.org,2021-06-27,0,0,Difficult,Books,101.33
12152,622,25,sess_1108,purchase,2025-09-15 15:42:27.240934,True,UNKNOWN,qchase@example.com,2025-11-03,0,0,Purpose,Clothing,0.0
9322,1096,769,sess_1108,add_to_cart,2025-10-15 12:09:09.228610,True,Jason Johnson,santiagojay@example.org,2022-12-12,0,0,Enter,Electronics,27.62
12675,497,983,sess_1109,view,2025-08-07 22:11:59.242937,True,Kimberly Blevins,simmonsdaniel@example.com,2022-11-14,0,0,Animal,Electronics,214.27
12354,461,939,sess_1109,purchase,2025-09-05 02:57:22.240934,True,Mark Garcia,cnicholson@example.org,2021-06-11,0,0,Sing,Clothing,72.75
8929,389,669,sess_1109,purchase,2025-11-01 02:52:07.226324,True,James Franklin,invalid_email,2023-03-18,1,1,Woman,Clothing,210.12
14859,1055,922,sess_111,purchase,2025-10-23 13:38:02.253968,True,Amanda Jackson,joyelliott@example.org,2023-09-16,0,0,Son,Sports,253.42
9116,175,552,sess_111,purchase,2025-12-14 13:59:54.228610,True,Christina Brennan,ugreene@example.net,2025-04-19,0,0,Make,Home,117.28
13800,287,6,sess_111,add_to_cart,2026-04-14 18:40:30.247953,True,Jessica Hess,dennis12@example.com,2023-03-21,0,0,Single,Electronics,0.0
7295,164,975,sess_1110,view,2026-03-19 19:35:39.219548,True,Kim Smith,taylormadison@example.com,2025-09-12,0,0,Enough,Sports,429.61
4174,1056,9,sess_1111,purchase,2025-06-14 23:56:21.199974,True,Kayla Harris,howardmadison@example.net,invalid_date,0,0,Force,Home,279.15
314,43,763,sess_1111,view,2025-09-22 04:54:33.178635,True,Melinda Walters MD,kimberlygalloway@example.com,2022-06-18,0,0,Consider,Home,480.06
2566,99,635,sess_1111,view,2026-01-08 17:15:59.186925,True,Cheryl Christian,craigphillip@example.com,2021-06-12,0,0,Relationship,Books,123.85
5605,1010,309,sess_1112,purchase,2025-07-03 03:52:20.212022,True,Christopher Rocha,joshuaward@example.com,2026-05-05,0,0,Tough,Home,486.6
2087,198,602,sess_1114,view,2026-01-01 04:04:42.186925,True,Brianna Rivera,jenniferhernandez@example.com,2025-11-27,0,0,Skin,Clothing,46.2
7050,304,241,sess_1115,add_to_cart,2026-01-30 10:50:02.218542,True,Tammy Hill,kingdustin@example.org,2024-09-21,0,0,Television,Books,131.35
1111,464,446,sess_1115,view,2026-04-04 00:38:54.183414,True,Caleb Little,invalid_email,2021-11-17,1,1,Page,Sports,0.0
11259,982,173,sess_1116,purchase,2025-09-12 20:03:03.237113,True,Jeffrey Hill,michael26@example.com,invalid_date,0,0,Next,Electronics,417.98
6831,599,142,sess_1116,add_to_cart,2026-04-06 01:11:05.216529,True,Theresa Morales,torresdebbie@example.com,2026-02-17,0,0,Particularly,Electronics,398.43
512,86,33,sess_1116,purchase,2026-04-24 12:45:18.181409,True,Melissa Glover,karen48@example.net,2025-02-26,0,0,Blood,Electronics,191.28
13755,392,202,sess_1118,add_to_cart,2025-12-10 17:00:28.247953,True,Brent Gutierrez,jasonbrown@example.org,2023-02-21,0,0,Young,Electronics,290.92
1778,432,748,sess_1118,view,2026-01-12 22:40:36.186925,True,Tammy Pham,michelle22@example.com,2026-03-08,0,0,Mention,Electronics,207.45
11865,70,949,sess_1119,view,2025-10-29 22:08:52.238931,True,Stephanie Lee,patricktyler@example.com,2025-02-21,0,0,Cup,Home,5.9
6591,368,76,sess_1119,view,2025-11-21 10:49:40.216529,True,Krystal Smith,uhenry@example.org,2022-09-05,0,0,Number,Home,56.5
14233,739,704,sess_1119,view,2026-04-29 05:18:37.249957,True,UNKNOWN,cruzallen@example.net,2021-12-26,0,0,Computer,Sports,181.03
4610,695,506,sess_112,purchase,2026-01-18 14:42:10.207677,True,Michelle Holmes,imora@example.net,2022-09-20,0,0,Want,Sports,153.49
11666,643,139,sess_1120,add_to_cart,2025-11-06 10:36:21.238931,True,Robert Hernandez,jacobruiz@example.org,2025-06-25,0,0,He,Sports,40.85
9752,156,408,sess_1121,add_to_cart,2025-07-23 03:05:16.228610,True,Richard Archer,pateljames@example.com,2021-10-22,0,0,Entire,Sports,453.86
7998,587,256,sess_1121,view,2026-01-22 20:51:32.222317,True,Kelly Rasmussen,trantim@example.org,2021-11-05,0,0,Worker,Electronics,415.56
8266,242,717,sess_1121,purchase,2026-04-24 02:13:13.224321,True,Sabrina Williamson,bestdevin@example.net,2022-01-07,0,0,Avoid,Electronics,269.65
13004,555,951,sess_1122,view,2025-06-17 17:56:17.243940,True,Anthony Berg,wbenjamin@example.net,2025-05-16,0,0,Simply,Electronics,0.0
13463,532,924,sess_1122,view,2025-08-21 00:37:44.245946,True,Tara Bradley,john04@example.org,2024-02-17,0,0,Down,Sports,495.42
5077,521,875,sess_1122,view,2025-10-18 14:07:51.209185,True,Mrs. Tara Hoffman,kbell@example.org,2025-04-11,0,0,Even,Sports,222.44
186,411,529,sess_1122,add_to_cart,2026-05-08 20:41:32.178635,True,Madison Ramirez,invalid_email,2021-10-12,1,1,Maybe,Clothing,444.93
14711,208,926,sess_1123,add_to_cart,2025-11-28 17:18:29.251960,True,Brittany Taylor,travis92@example.com,2025-09-28,0,0,Individual,Clothing,282.75
14905,496,998,sess_1123,view,2025-12-08 00:09:39.253968,True,Matthew Silva,seth48@example.org,2026-02-20,0,0,Off,Clothing,42.04
11694,906,880,sess_1124,view,2026-01-24 10:19:35.238931,True,Amanda Kelly,julie81@example.org,2025-08-13,0,0,Social,Home,359.34
2741,1020,854,sess_1127,purchase,2025-06-25 09:08:28.186925,True,Randy Daniels,invalid_email,2025-10-18,1,1,Customer,Electronics,170.87
5796,683,982,sess_1127,view,2026-03-04 12:18:20.212022,True,Susan Carlson,christophercortez@example.com,2024-01-30,0,0,Environment,Clothing,310.57
10172,25,346,sess_1128,purchase,2026-02-09 17:05:03.228610,True,Carolyn Moran,lisa80@example.org,2024-12-17,0,0,Information,Clothing,438.64
10304,231,225,sess_1129,view,2026-03-17 16:28:04.228610,True,Kevin Wilson,mark81@example.com,2024-11-17,0,0,Player,Electronics,0.0
6012,332,351,sess_113,view,2025-10-12 22:16:24.214026,True,Erin Johnson,lcole@example.com,2022-02-24,0,0,Eye,Electronics,84.17
14763,1010,783,sess_113,purchase,2026-02-13 19:44:31.251960,True,Christopher Rocha,joshuaward@example.com,2026-05-05,0,0,Least,Electronics,389.25
7681,167,905,sess_1132,purchase,2026-05-27 13:17:37.222317,True,Christopher Farley,nbryan@example.net,2022-05-14,0,0,Civil,Sports,301.05
13587,852,257,sess_1135,view,2025-08-25 16:03:44.247953,True,Bailey Novak,christophercarter@example.org,2026-05-20,0,0,Wall,Books,262.25
14104,242,873,sess_1135,add_to_cart,2025-10-02 23:00:26.249957,True,Sabrina Williamson,bestdevin@example.net,2022-01-07,0,0,Indicate,Sports,34.96
4598,516,520,sess_1137,purchase,2025-08-26 14:12:31.207677,True,Justin Wilson,smallderek@example.com,2022-04-27,0,0,Accept,Clothing,344.03
10219,1000,921,sess_1137,view,2025-09-21 12:05:37.228610,True,Paige Fitzpatrick,angelawood@example.com,2022-01-26,0,0,Region,Electronics,205.35
12985,215,279,sess_1137,view,2025-10-10 07:49:52.243940,True,Stephanie Reyes,ericbennett@example.org,2025-10-10,0,0,Degree,Sports,221.61
5813,789,397,sess_1138,purchase,2025-10-18 10:08:47.212022,True,Kathleen Nielsen,debbiehunt@example.org,2024-12-23,0,0,Member,Home,193.5
11131,780,871,sess_1139,purchase,2026-04-22 17:28:12.235934,True,Terri Mcclure,christopherbaird@example.net,2022-03-07,0,0,Across,Home,84.14
12016,740,392,sess_1139,view,2026-04-27 10:59:51.238931,True,Roger Hoover,msanchez@example.net,2024-09-09,0,0,Name,Sports,125.46
2298,517,328,sess_114,purchase,2025-07-09 17:49:13.186925,True,UNKNOWN,austinmoore@example.net,2022-12-21,0,0,Cell,Electronics,94.77
2433,235,972,sess_1140,purchase,2025-09-19 17:49:53.186925,True,Nathan Bradshaw,zachary35@example.org,2026-03-26,0,0,Rather,Home,246.26
2451,114,212,sess_1140,purchase,2026-03-18 11:12:09.186925,True,Angela Carrillo,invalid_email,2026-06-10,1,1,And,Sports,0.0
12635,972,995,sess_1140,view,2026-05-26 16:44:46.240934,True,Roberta Wright,john73@example.com,2021-09-22,0,0,Administration,Sports,488.38
5073,510,393,sess_1141,add_to_cart,2025-11-21 07:55:18.209185,True,Paul Wheeler,kwebb@example.com,2022-05-22,0,0,Enjoy,Clothing,115.44
10279,284,657,sess_1142,add_to_cart,2026-04-24 21:54:11.228610,True,Elizabeth Berry,mccarthyaaron@example.net,2022-01-29,0,0,Center,Sports,423.47
8769,568,654,sess_1143,view,2025-07-07 13:43:55.226324,True,Kevin Brooks,charles98@example.net,2023-05-08,0,0,Grow,Home,130.0
8272,408,825,sess_1143,add_to_cart,2025-07-12 18:15:58.224321,True,Jenny Sparks,igarner@example.com,invalid_date,0,0,Race,Electronics,202.03
11587,271,614,sess_1143,purchase,2026-05-22 05:34:25.237113,True,Jill Stone,valerie69@example.com,2022-05-25,0,0,Truth,Electronics,388.53
12060,964,566,sess_1143,add_to_cart,2026-05-29 11:15:41.238931,True,Paula Bauer,clarkalison@example.org,2022-06-22,0,0,Wonder,Electronics,460.75
1298,663,486,sess_1144,view,2025-07-26 06:33:50.183414,True,Jeffrey Liu,igonzalez@example.com,2026-03-22,0,0,Different,Home,270.03
14266,146,558,sess_1144,add_to_cart,2025-09-29 05:29:28.249957,True,Adriana Cline,ashley15@example.net,2023-09-29,0,0,Officer,Electronics,31.17
378,677,428,sess_1144,view,2025-11-27 13:05:40.178635,True,Angela Hamilton,timothypreston@example.org,2022-03-01,0,0,Near,Books,169.69
10502,1059,665,sess_1144,view,2026-02-01 21:12:22.228610,True,Amanda Kennedy,tony65@example.net,2022-03-20,0,0,Central,Books,0.0
10340,268,131,sess_1144,view,2026-04-01 06:54:39.228610,True,Travis Cannon,invalid_email,2023-07-24,1,1,,Clothing,418.64
13676,6,210,sess_1145,add_to_cart,2025-09-06 14:48:41.247953,True,UNKNOWN,villabryan@example.com,invalid_date,0,0,Fine,Clothing,453.35
6624,720,954,sess_1145,add_to_cart,2025-11-29 10:46:21.216529,True,Stephen Gibson,douglasrichards@example.org,2023-11-05,0,0,Mother,Home,390.02
